fuel_aer_NG,fuel_aer_DFO,fuel_aer_HYC,fuel_aer_SUN,fuel_aer_WND,fuel_aer_COL,fuel_aer_MLG,fuel_aer_NUC,mover_CT,mover_GT,mover_HY,mover_IC,mover_PV,mover_ST,mover_WT,state_CA,state_TX,state_NY,state_FL,state_MN,state_MI,state_NC,state_PA,state_MA,state_WI,state_NJ,state_IA,state_IL,state_OH,state_GA,state_WA,total_fuel_cons,total_fuel_cons_mmbtu,p_0,p_1,p_2,p_3,p_4,net_generation_MWh
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1845888168606835e-06,1.6633660935273377e-05,-0.1731447185639214,-0.07330191904692447,0.6263225699243516,-0.6189456697242964,2.026559461878501,1.1743679877155189e-05
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.154805840668155e-06,8.484015478537276e-06,-0.17314436786532386,-0.07330184008049676,0.626322506260615,-0.6189450016585343,2.02656030194969,3.848769035370186e-06
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010323549658177769,1.1902428903966815,-1.7002328913127147,-0.22190467270341632,-0.1254692995311677,0.26466205957810696,0.00010228843859387692
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008808228516615185,0.01037692409673245,-0.5140695822615221,-0.09267045588987369,0.6937302873199283,-1.9456636344471498,-1.1858774556638458,0.004797638632167222
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.867988680988776e-06,7.346159284945218e-06,-0.17314431879338765,-0.07330182905477287,0.6263224974414628,-0.6189449084545628,2.0265604193037445,3.5033666860420936e-06
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045226653509750683,0.00032224786086154726,-0.9527955153710314,-0.052686174517459716,-0.13765276949417662,0.4200908698316158,0.7128022851425164,0.00036977788655210496
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5286199653388042e-05,1.1902459875611804,-1.7002320417198065,-0.22190580577049143,-0.12546163112113676,0.2646707214923592,1.0855502407454373e-05
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.559474494482549e-06,1.400361613692682e-05,-0.173144606326379,-0.07330189356651239,0.6263225487693332,-0.6189454534998692,2.026559732433322,9.177833853575065e-06
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.420474720935727e-06,5.035512716378888e-06,-0.9527703828484843,-0.05268305750616461,-0.13764779841645855,0.4201092110498267,0.7128417302529308,9.86863855223125e-08
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.802165937288178e-06,1.599486447571292e-05,-0.1731446840658966,-0.07330191283080013,0.6263225694813652,-0.6189456220363534,2.026559531844478,8.980461082530438e-06
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.221726079198837e-06,2.4289237255318186e-05,-0.1731450520945248,-0.07330199324150083,0.6263226270731591,-0.6189462945575185,2.0265586703313656,7.352135721412282e-06
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4855658014162711e-06,5.843989485510088e-06,-0.1731442538913761,-0.07330181449843558,0.6263224858754777,-0.6189447854880104,2.0265605743012802,4.934319276115625e-08
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018098900314390164,0.14717733903293076,-0.08341197677066077,2.568296742816443,0.9546068325564027,-0.06659069831841208,0.00018311258833665083
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.817240341189456e-06,2.3141399867045496e-05,-0.5389982066245086,-0.06079624739623368,0.2166960709046091,0.029414076688583007,2.0457959046163836,8.092283612829625e-06
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002144767240079377,0.0014554328553430696,-1.3252942472768536,-0.07167270834654406,-0.0870819811514351,-0.7274974577641738,-1.1555488579108093,0.00011531504148282217
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0303317236075716e-06,1.9732821883609642e-05,-0.17314485424612003,-0.07330194908516535,0.6263225926307264,-0.618945922230672,2.026559141052837,1.5099016984913812e-05
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.938951894202299e-05,5.657341144982267e-05,-1.3186276642147141,-0.0401778291855947,-0.5472751494666921,1.0684665043628478,0.7320724409699756,3.0691465897439194e-05
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005547298473628299,1.1902269908690737,-1.7002372527620044,-0.22189885601810644,-0.12550866589257556,0.264617592987828,0.0005716408881379951
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6696058708619125e-06,1.0340517689134844e-05,-0.1731444494000147,-0.07330185807538747,0.626322519696118,-0.6189451527472485,2.0265601096135755,2.1217572887297187e-06
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41312420018461e-05,2.269723670375737e-05,-0.9527718431468369,-0.052683231285148104,-0.137648114751493,0.4201082305363852,0.7128394982055581,1.0707472829170908e-05
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010903457069122494,1.1902426861803082,-1.7002329473319489,-0.22190459799287096,-0.12546980515974718,0.2646614884412766,0.00010830830811073797
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016517358968766698,0.001120863209648282,-1.3252669911848678,-0.07166941795153095,-0.0870762525609352,-0.7274786123414925,-1.1555068147128604,0.0004375754334059336
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005186169047033366,0.006094762011263628,-0.5139074163946142,-0.09262904713821894,0.6936824945301464,-1.9452978534372078,-1.1854490362194063,0.002333143526518512
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011449888100123725,0.0008153787652528563,-1.3252403288606784,-0.0716664068946459,-0.08706986998574387,-0.727462590158867,-1.155467383107321,0.00034856031366480776
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000215804172657223,0.002496102156329813,-0.5137711843864435,-0.09259424807932924,0.6936422980845127,-1.9449904239072042,-1.1850890285623419,0.0010757802885787283
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000344366188273828,0.14717158564961386,-0.08341355499928488,2.5682988476349666,0.9545925874937468,-0.066606788943554,0.00035295185782055065
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007712718659591432,0.1471565520205184,-0.0834176789212375,2.568304347539849,0.9545553650497323,-0.06664883385469092,0.0007967445335143901
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.883977663915124e-06,3.4365253285416275e-05,-0.5389986981278717,-0.06079635618252105,0.21669615305987347,0.02941316229689042,2.0457947426508634,2.0082679453790596e-05
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027442665838122984,0.0018622513787336125,-1.3187748906716106,-0.04019558797406682,-0.5473061477774371,1.0683648786316644,0.7318454597556122,0.0015655608199259654
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.77623925457897e-05,0.00026211116291073903,-0.5390085662149366,-0.060798563194211834,0.21669788829312003,0.029394538002853028,2.045771226698619,0.0002120276992946884
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002646756103807455,0.001796081048598362,-1.3187695000313417,-0.04019493720814379,-0.5473050147914371,1.068368605831237,0.731853774951937,0.0015574685363131358
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012584727995255133,0.009392603630315214,-0.4447744672309097,-0.08118289930842253,0.6426696035407742,-1.5314010601422112,-0.33484113504985974,0.003488662414599269
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003466663403324761,0.00023524677742781767,-1.3251948434474634,-0.07166070817187936,-0.08706108880072726,-0.7274287279117078,-1.1553955250383616,8.358736853739869e-05
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.192857682031378e-06,3.555800604975181e-05,-0.5389987498254665,-0.06079636774116277,0.2166961621370329,0.02941306476850569,2.0457946194833063,1.7270117466404688e-05
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4223189405638947e-05,5.570005691526737e-05,-0.12503016734896172,0.11223301657483525,0.30817038547417075,-0.7131036331757642,2.156243899131156,4.435953029227947e-05
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0006743733309815307,0.01185892689231536,-0.46599904992440744,0.09285056658360347,0.3756011005337736,-2.0399519435030697,-1.0563311373721913,0.01043914454693574
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.354472826824624e-05,0.0001705486735079605,-0.49744083823737084,0.0932565170530336,0.35876191941061053,-1.8606380046266948,0.28802372110004465,0.00014487161394675474
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.804185541932345e-05,0.0008176345152506791,-0.4655911969404406,0.09295729767904741,0.37547119940650076,-2.0390019384089353,-1.0552325254360715,0.0007097031414837103
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0025921284663177517,0.0018504835502051477,-1.2706534592908445,0.14533985793164206,-0.8654556849548449,0.9742079508254866,0.8615378943312755,0.0012734984619726815
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.354286145625103e-05,5.2002024286093184e-05,-1.2770635762444311,0.1138764085473067,-0.40521037169004864,-0.8215732383652599,-1.0256839709615813,2.76321879462475e-05
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.396392257854686e-05,0.0001721706176435632,-0.4908884099781687,0.12473762264947197,-0.10145526920004842,-0.06475288585978724,2.1754689935404548,5.294524583272066e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253203815022212,-0.3976508979482821,0.10208804069290763,0.2893119532150045,-1.6001579958629373,-0.6838338813042248,0.2393542061617805
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.008085949365681e-05,0.00015746831787899214,-0.49088777035921843,0.12473776513442185,-0.10145537954707219,-0.06475168527522998,2.175470513144046,5.7731535530552805e-05
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.363294204804867e-05,5.8340082908294556e-05,-1.2705116175918336,0.1453574674395862,-0.8654276964569708,0.9743116717462526,0.8617606586543827,1.4753614635585718e-05
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00031371913840007564,0.0012355720895154464,-0.27712186669955813,0.11637559764377828,0.09740562135690682,-0.38984161073254486,1.3960287607184698,0.0011043006539946767
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0033768896323451147,0.0023883701315444107,-1.056884573621086,0.13698284836917812,-0.6666120510551382,0.6491758326242617,0.08213992071924951,0.001871093869503045
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3219850324391679,0.22467924744686651,-1.0747123454516083,0.13479774513444107,-0.6702356120883699,0.6364669901836207,0.054371414357823056,0.18650582101645
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006814032931081336,0.004861111301724204,-1.270891986778052,0.14531027472745883,-0.8655028632630891,0.9740338746320164,0.861163526588477,0.0045621235731182225
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004353509415339547,0.003050677295175093,-1.2707510066039929,0.14532805523616354,-0.8654760871930698,0.9741401950612747,0.8613872076266662,0.0019629215512315568
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005451504336881375,0.0039070687893706674,-1.2708156260038095,0.14531965231610985,-0.8654874110900774,0.9740885217867946,0.8612826150138022,0.0025796621175532487
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.000645882826453379,0.0106067161512673,-0.4659540587029986,0.09286266635495594,0.3755855481835794,-2.0398433583801774,-1.0562072847469817,0.008856264266350606
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07675504449607873,0.05370011495591444,-1.2813595113971148,0.11334907661073772,-0.40608057214513904,-0.8246448554531051,-1.032381766588027,0.043459362426737695
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04102765029204459,0.028766506743806663,-1.2728076399563113,0.1450752923281673,-0.8658915300485641,0.9726661084856465,0.8581781912166849,0.027966438734011573
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2340179301026288,0.16617280297623255,-1.0698911166148983,0.1353733464528168,-0.6691982093890341,0.639725843916647,0.06175581880932323,0.14809959627399685
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004996590258771442,0.003557791853313967,-1.270789048324607,0.14532308026573118,-0.8654826481053055,0.9741094478906784,0.8613254037575885,0.002693003431325625
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0011647203597410845,0.02012045156022666,-0.4663053721931489,0.09277070187790265,0.37569755102937663,-2.0406620063442182,-1.0571538377595147,0.017340332829703813
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.007821283315872297,0.005488224772910978,-1.2774981825312552,0.11382297608248278,-0.40529809231522346,-0.8218849595772094,-1.0263622514310926,0.0033716203613698066
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4618882129651577,-0.40499979022277405,0.10007214300207629,0.29200047294912745,-1.6183534514990734,-0.7043867046228249,0.4366282414776905
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3889382811080214,-0.4024308334826722,0.1007768415834111,0.29106064547120336,-1.6119928550105491,-0.6972020416803966,0.3667871956388513
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.7297281014510246e-05,6.900998002189026e-05,-0.4908839401913153,0.12473862234535554,-0.10145605526181825,-0.06474444966414611,2.175479645355991,3.133292740333422e-05
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004753832627390504,0.003388850152149589,-1.2773279784128062,0.11384361970911193,-0.40526268070469135,-0.8217661576302733,-1.0260989206777558,0.001681616009300205
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005259447154188375,0.003765345806100372,-1.2708046073416348,0.1453210441301698,-0.865485326339567,0.9740968563163254,0.8613001147923132,0.003766316560266295
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005787446017644308,1.2444631786910867,-1.873291327281666,-0.5662615662426483,-0.20728826383468732,0.516070942472514,0.0005966085436751403
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001961708993128771,1.2444144771281918,-1.8733046867601446,-0.566243749256355,-0.20740884624275172,0.515934737643251,0.002034271807964189
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013076213433175891,1.2444375110479478,-1.8732983682533666,-0.5662521759886441,-0.2073518155162978,0.5159991571591994,0.0013543226117154555
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4160659146428606e-05,2.3865036481391322e-05,-1.2643880593313137,-0.21323135039683722,-0.891637669533292,0.9866909049014818,0.9835322110671901,1.0214040901559345e-05
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.646990499615489e-05,2.548698061699404e-05,-1.264388188925805,-0.21323136633859613,-0.8916376956574547,0.9866908118473388,0.9835320087398528,7.598851685218062e-06
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08668739771291115,0.061661125814381275,-1.2758308029535486,-0.24531816107067897,-0.4323907839596795,-0.8127536978594044,-0.9115817501946142,0.05416357860518636
